id,author_id,created_at,retweet_count,like_count,location,author_follower_count,text,Topic,sentiment
1.46E+18,1.26E+18,Wed Nov 17 20:08:15 +0000 2021,0,0,Saskatoon,188,Only over 80?   'Our Free Society Is at Risk’: Over 80 Lawyers Call for an End to COVID-19 Vaccine Mandates ,V,positive
1.46E+18,20554152,Wed Nov 17 20:07:00 +0000 2021,0,10,Regina,7685,Moe says the govt. won’t “force vaccinations on students” as he says was position of “regional MHOs”.   Meili says it’s disrespectful to suggest MHOs are advocating “forcing” vaccination.  (MHO letter says nothing of “forcing”.),P,positive
1.46E+18,28418443,Wed Nov 17 20:06:36 +0000 2021,1,10,"Toronto, Ont. Canada",2006,"@hoppinpoppies @RexallDrugstore @William43624242 Yes! When so many people in Ontario were scrambling to find vaccine appointments, I registered with 2 Rexall stores, and got a response from one the next day. Both my doses were administered there. #NoMussNoFuss",A,positive
1.46E+18,158502985,Wed Nov 17 20:05:28 +0000 2021,1,1,"Regina, SK Canada",59282,#COVID19 death toll surpasses 900 in #Sask ,C,neutral
1.46E+18,138101587,Wed Nov 17 20:05:22 +0000 2021,0,1,"Regina, SK",50933,"Saskatchewan has surpassed 900 COVID-19 deaths, after reporting four more on Wednesday. #yqr #sk ",C,neutral
1.46E+18,281756281,Wed Nov 17 20:04:39 +0000 2021,0,5,"Saskatchewan, Canada",45903,Kim Masland tests positive for COVID-19  ,C,neutral
1.46E+18,21215544,Wed Nov 17 20:04:31 +0000 2021,0,0,"Edmonton, Alberta",55551,"COVID-19 Case Update November 17, 2021:   Of the 149 new COVID-19 cases today, 105 (71%) unvaccinated, 3 (2%) were partially vaccinated and 41 (27%) were fully vaccinated. ",U,neutral
1.46E+18,281756281,Wed Nov 17 20:04:30 +0000 2021,8,18,"Saskatchewan, Canada",45903,Meili asks why premier “chose” to ignore experts and waited to implement health measures.   Moe says the govt. did not ignore experts.   Moe says NDP supports mandatory vaccination for students (NDP denies this).   Meili says Moe’s response was “indecent and disrespectful.”,C,neutral
1.46E+18,20554152,Wed Nov 17 20:04:11 +0000 2021,0,8,Regina,7685,@ChrisWilde801 @ZombyWoof10 @SeivwrightTrudy The stats show that they aren't dying from covid.  Most have other ailments such as leukemia or some other disease.  You can find that stuff on the cdc website I believe.,P,neutral
1.46E+18,556465091,Wed Nov 17 20:03:55 +0000 2021,0,4,Fort Mcmurray,16,"@HeyNurseKat Yes! I deliberately avoided Shoppers Drug Mart when booking my Covid vaccine, because of the lobbying innuendo. Got both doses at a Rexall. Now this? I will boycott Shoppers for the forseeable future.",C,positive
1.46E+18,28418443,Wed Nov 17 20:03:10 +0000 2021,0,2,"Toronto, Ont. Canada",2006,149 new cases and four more people have died due to COVID-19 in the province.   Read More: ,P,negative
1.46E+18,22939055,Wed Nov 17 20:02:23 +0000 2021,0,0,"Regina, SK",6162,Saskatchewan surpasses 900 COVID-related deaths with four more reported today  ,C,neutral
1.46E+18,4854178043,Wed Nov 17 20:02:03 +0000 2021,0,0,"Meadow Lake, Saskatchewan",557,"As supply-chain disruptions worsen and inflation surges, executives and policy makers are navigating a delicate transition to a more normal economy.  ",C,neutral
1.46E+18,278796233,Wed Nov 17 20:01:46 +0000 2021,0,0,"Edmonton, Alberta",43,@rockandrollov3r @EarpFlamesfan @globalnews @GlobalCalgary Testing for travel is completely pointless unless your goal is covid zero.,U,neutral
1.46E+18,108458964,Wed Nov 17 20:01:44 +0000 2021,0,0,"Calgary, Alberta, Canada",50,COVID-19 live updates: Announcement on border measure changes coming soon; Message shifts on airborne transmission; Alberta reports 321 new cases Tuesday   #yeg  ,T,negative
1.46E+18,15769858,Wed Nov 17 20:00:53 +0000 2021,1,0,"Edmonton, Alberta, Canada",182496,"Health officials in New Brunswick reported Wednesday there are 82 new cases of COVID-19 and that 33 people have recovered, driving the number of active cases up to 565.  ",C,neutral
1.46E+18,25287690,Wed Nov 17 20:00:15 +0000 2021,1,1,"Maritime Provinces, Canada",165813,@lovemills @AMemphys @jkenney @AdrianaLaGrange Thats false. Growing up in Ontario when my family moved cities I wasn't able to attend school for almost the full month of September because my family was having trouble finding my vaccination records. ,C,neutral
1.46E+18,1.41E+18,Wed Nov 17 19:59:48 +0000 2021,0,0,"Calgary, Alberta",1,@jkenney @AdrianaLaGrange I don’t think you should be using the word “accountability” right now. Especially with respect to Covid.,A,positive
1.46E+18,973261711,Wed Nov 17 19:58:43 +0000 2021,3,37,Calgary,57,"Dave Dickenson says the Stampeders were down four guys at practice today because of an illness, although does not appear to be COVID-related",U,neutral
1.46E+18,133796291,Wed Nov 17 19:58:37 +0000 2021,2,4,"Calgary, Alberta",4309,There were 149 new cases of COVID-19 to report on Wednesday along with 177 recoveries and four deaths. ,U,neutral
1.46E+18,370801662,Wed Nov 17 19:57:50 +0000 2021,0,4,"Moose Jaw, SK",3764,@jkenney @AdrianaLaGrange Shameful of you to interfere with a school@board’s goal of zero COVID. You out to resign and let actual caring adults run AB. #DropTheWritAB,C,neutral
1.46E+18,4078385879,Wed Nov 17 19:57:37 +0000 2021,0,0,Edmonton,355,@vodkatarian It’s all about “The Covid” #justsaying,U,neutral
1.46E+18,68190398,Wed Nov 17 19:57:15 +0000 2021,0,0,"Lanigan, Saskatchewan",4526,@Apologetica5 @OwenCary3 @CMOH_Alberta So they have autonomy to make a decision on a vaccine then? Especially given a prior infection.,U,neutral
1.46E+18,61979987,Wed Nov 17 19:57:11 +0000 2021,0,0,"Edmonton, Alberta",538,Hi @xandvt if the government are thinking of making the booster a thing for covid jab then they will need to think about it being elagabal for my age as I'm not older enough to have it.,A,positive
1.46E+18,340539343,Wed Nov 17 19:57:00 +0000 2021,0,0,Devon ,1791,"Do you believe enough is being one to address homelessness issue?  Kenney says no, he doesn't think it's sufficient- today's announcement is for an acute COVID-related need, which Edmonton asked for.   Adds that broader response is needed- points to funding from govt, task force",A,negative
1.46E+18,174473050,Wed Nov 17 19:56:32 +0000 2021,0,3,"Edmonton, Alberta",20093,"@mississaugaAOFF @GeneralFirebat @PensInsideScoop Yeah, Im pretty sure he meant malkin mind as well get covid now and not have to deal with it when he comes back!",P,positive
1.46E+18,8.85E+17,Wed Nov 17 19:56:12 +0000 2021,0,3,"Lethbridge, Alberta",35,The Alberta government announced it will provide $21.5 million for additional beds and isolation sites at emergency homeless shelters and emergency women’s shelters until March 2022. ,U,neutral
1.46E+18,21258217,Wed Nov 17 19:55:27 +0000 2021,16,62,"Edmonton, AB",226212,"@Zars210 @friesen_f @AdrianaLaGrange Kids spread diseases, that's why they need to be vaccinated. Low case counts and high vaccination rates are required to get us past this. At any rate, neither of our opinions really mean anything. Let's let the experts set the direction, not politicians.",M,positive
1.46E+18,119635880,Wed Nov 17 19:55:16 +0000 2021,0,2,Calgary,44,@tara_kiran Also remember that myocarditis occurs more from getting covid.  More rare from the vaccine.,V,positive
1.46E+18,26162828,Wed Nov 17 19:53:20 +0000 2021,0,2,Okotoks AB,182,@KikkiPlanet Didn’t know Trudeau had developed mutant like powers… must be the vaccine yo 🤙 #cdnpoli ,U,neutral
1.46E+18,2810630287,Wed Nov 17 19:53:03 +0000 2021,0,3,"Calgary, Canada",3484,Kenney says he has also asked Prime Minister Trudeau to consider relaxing some border COVID-19 rules so truckers can easily travel between the countries to bypass the affected highways.,P,neutral
1.46E+18,210732612,Wed Nov 17 19:52:22 +0000 2021,5,7,"Calgary, Alberta",6379,"#COVID19SK update for Saskatchewan for Nov. 17: 149 new cases 1,104 active cases 168 in hospital 4 new deaths 177 recoveries Current 7-day average: 114 (9.5 new cases per 100,000) Vaccine doses given: 2,039 For more information, see #COVID19 dashboard:  ",T,positive
1.46E+18,439394396,Wed Nov 17 19:52:15 +0000 2021,0,0,Swift Current,369,"@JeffSullivan3 @RDeckard_2049 @jkenney @AdrianaLaGrange 85.8% of eligible Canadians are fully vaccinated. The vaccine works exactly as we expected it to, but that’s not actually the problem. The problem is there will always be people who won’t believe that no matter how much credible evidence they are supplied with.",C,neutral
1.46E+18,18950745,Wed Nov 17 19:52:13 +0000 2021,0,0,"Calgary, Alberta",1549,@McalexMcintyre @richardzussman Key word is most. When they have a vaccine that completely stops the spread then maybe a case for restrictions on unvaxxed. Look at Israel or Gibraltar for evidence that this vaccine has failed. Also check vaers for over 50 thousand deaths from the vax in usa so far,V,positive
1.46E+18,264660677,Wed Nov 17 19:52:11 +0000 2021,0,0,Calgary,51,Find someone who'll love and support you the way the UCP loves and supports the spread of COVID-19. #AbLeg #Covid_19 ,V,negative
1.46E+18,68841394,Wed Nov 17 19:52:09 +0000 2021,0,3,"Calgary, Ab",741,"Alberta Health is still planning its vaccine roll-out for children aged five to 11 in anticipation of vaccines being approved for that age group, but the question is being raised whether or not kids will be inoculated in schools. ",U,neutral
1.46E+18,18982486,Wed Nov 17 19:50:21 +0000 2021,2,0,Calgary,84049,@maxfawcett Even the US has had vaccine mandates for public schools for decades 😂😂😂,V,positive
1.46E+18,101812254,Wed Nov 17 19:50:20 +0000 2021,0,1,"Calgary, Alberta",131,"Egan: Positive test, negative results — Sens victim of bad COVID checks? ",V,positive
1.46E+18,12653722,Wed Nov 17 19:49:02 +0000 2021,0,0,"Regina, Saskatchewan",68277,Q!  This is temporary funding- what's provincial plan long-term for homelessness?  Kenney says AB provides ongoing funding already.  Says today is addressing Edmonton ask to help with issues tied to COVID.   Adds task force will give advice on long-term challenges.,U,neutral
1.46E+18,174473050,Wed Nov 17 19:45:44 +0000 2021,0,1,"Edmonton, Alberta",20093,"@jonathanchait You know, just maybe coastal elites could put an ounce of skepticism into *why* the push for vaccine passports? Who’s driving this? Why? What’s their agenda?",P,neutral
1.46E+18,9.83E+17,Wed Nov 17 19:44:11 +0000 2021,0,0,Malta,261,PSA: the pop-up Covid Immunization clinic at Central Library is cancelled today due to weather concerns. Be sure to come by next Wednesday!,V,negative
1.46E+18,898366765,Wed Nov 17 19:43:32 +0000 2021,0,0,"Regina, SK, Canada",4305,Province will not mandate COVID vaccines for K-12 students. #YQL #LNN #COVID19 #Alberta   ,U,neutral
1.46E+18,4780245109,Wed Nov 17 19:41:59 +0000 2021,3,3,"Lethbridge, Alberta",6279,"I don´t get why they are reporting infections!? Infected, is not equal to affected! ",V,neutral
1.46E+18,1.33E+18,Wed Nov 17 19:41:19 +0000 2021,0,0,Mostly Canada,975,@Kevgren1 It confers immunity by not allowing infection to take hold. If the vaccine was successfully doing this they would not be testing positive nor spreading the virus. The body is not “infected” it is exposed to the infectious agent &amp; kills it before infection occurs.,A,neutral
1.46E+18,2911637917,Wed Nov 17 19:41:00 +0000 2021,0,0,"calgary , alberta, canada",419,"@cdnrx Well they have been married for 12 years and have 2 kids so it’s not just a simple thing to leave. Also, she very begrudgingly got the vaccine herself just last week so.. sadly she isn’t exactly pro vaccine (which is a whole other story..)",A,positive
1.46E+18,2275636154,Wed Nov 17 19:40:59 +0000 2021,1,34,"Edmonton, Alberta",834,ICYMI: British Columbians who need to cross the Canada/U.S. border in order to get around the flooded highways to get home will not be subject to the usual COVID-19 testing requirements when they cross the line. ,A,negative
1.46E+18,18982486,Wed Nov 17 19:40:03 +0000 2021,3,1,Calgary,84049,@ChifeDr I Got my Pfizer Covid19 booster shot last week as well. I am a healthcare worker so I owe it a duty to protect myself and my clients #Covid_19,T,positive
1.46E+18,2339434495,Wed Nov 17 19:39:28 +0000 2021,0,1,"Calgary, Alberta",1044,"@VicLeungIDdoc Requesting the officials to explain exactly how the SARS-CoV-2 virus 🦠 catapult from an infectious person (who may not have any, even mild, COVID-19 symptoms half of the time) to a susceptible person during “close, prolonged contact” may help clear the air. ",V,positive
1.46E+18,4787501461,Wed Nov 17 19:39:08 +0000 2021,0,0,"Saskatchewan, Canada",1948,@AlbertaatNoon Prime Minister and President Biden should work together to open the border between USA and Canada. They should waive covid tests.,U,neutral
1.46E+18,2840283596,Wed Nov 17 19:38:57 +0000 2021,0,0,Medicine Hat,45,@bballhockeymom @FourWinns298 @fordnation I got both my doses of the vaccine at a Rexall back in April &amp; June - purposely avoided Shoppers Drug Mart. Will be boycotting Shoppers from now on.,T,positive
1.46E+18,28418443,Wed Nov 17 19:38:12 +0000 2021,0,0,"Toronto, Ont. Canada",2006,Four more deaths in #skpoli puts the province over 900 COVID-19-related deaths. 149 new cases reported Wednesday also ends downward trend of past few days. Hospitalizations slightly down.,V,positive
1.46E+18,376875289,Wed Nov 17 19:38:07 +0000 2021,15,53,Regina,12520,"The City of Edmonton is recommending a 2022 property tax levy increase of 1.8 per cent, with 0.7 per cent going toward the Edmonton Police Service, as part of the proposed $3.1-billion operating budget.  #yeg #yegcc ",C,neutral
1.46E+18,1.08E+18,Wed Nov 17 19:34:53 +0000 2021,0,1,"Edmonton, Alberta",192,"@PopAlberta @jvipondmd AHS claims “planned maximum” ICU capacity now 380 beds “as long as staff and physician availability allows*, and will readjust our plans as needed if COVID cases rise again.”  Currently 262 on baseline 173.  What would this do to EMS?  @PfParks   * 😡   ",U,neutral
1.46E+18,353365146,Wed Nov 17 19:34:39 +0000 2021,1,7,"Calgary, Alberta",3409,"@FaustoM58 @ryangerritsen @DebbieCharlton3 These are adverse reactions after vaccination, not necessarily because of vaccination. Most of these are minor (1.5 million administration site conditions = sore arm, 342,000 skin tissue disorders = got a rash) 750,000 Americans have died of Covid, and many more have side effects",M,positive
1.46E+18,737478692,Wed Nov 17 19:33:46 +0000 2021,0,0,"Red Deer, Alberta",73,"#Edmonton city hall is pitching a 1.8 per cent property tax increase for 2022; #Saskatoon  city hall has proposed property tax hikes of 5.96 per cent ('22) and 5.42 per cent ('23), but council has asked for ways to reduce those hikes. #yxecc #propertytax  ",V,positive
1.46E+18,413250668,Wed Nov 17 19:32:47 +0000 2021,1,0,Saskatoon,2940,"@ereguly @globeandmail Before any one starts feeling too smug, note that the “vaccinated” should only include those who had their last shot in the last six months.  ",U,neutral
1.46E+18,1.45E+18,Wed Nov 17 19:32:00 +0000 2021,1,0,YYC,66,@StateofCocky @GovTimWalz It has.  I haven’t gotten covid and have followed protocols.  Neither has my family.,V,neutral
1.46E+18,250866859,Wed Nov 17 19:31:33 +0000 2021,0,0,,64,COVID-19 live updates: Announcement on border measure changes coming soon; Message shifts on airborne transmission; Alberta reports 321 new cases Tuesday  #yeg  ,C,neutral
1.46E+18,23624320,Wed Nov 17 19:31:27 +0000 2021,0,0,"Edmonton, Alberta, Canada",82419,@FoodieKenobi I had AZ-Pfizer-Pfizer because they said some countries wouldn’t accept AZ as one of the vaccines 🤔 ,T,positive
1.46E+18,22553006,Wed Nov 17 19:30:43 +0000 2021,0,1,"Edmonton, Alberta",1070,"""'Most Vaccinated' Nation On Earth Cancels Christmas Over Surge In COVID Cases""  When over 99% are 'vaccinated', do they still blame the 'unvaccinated' for the Covid spread?  The futility of vaccine mandates and passports could not be more obvious. ",V,neutral
